zipcode,Town,date,Count,Tests,town_population
02738,Marion,2020-06-10,13,508,4641
02738,Marion,2020-06-17,13,542,4641
02738,Marion,2020-06-24,13,585,4641
02738,Marion,2020-07-01,13,719,4641
02738,Marion,2020-07-08,13,762,4641
02738,Marion,2020-07-15,13,787,4641
02738,Marion,2020-07-22,13,988,4641
02738,Marion,2020-07-29,14,1154,4641
02738,Marion,2020-08-05,15,1378,4641
02738,Marion,2020-08-12,16,1590,4641
02738,Marion,2020-08-19,16,1840,4641
02738,Marion,2020-08-26,16,2072,4641
02738,Marion,2020-09-02,18,2780,4641
02738,Marion,2020-09-09,18,3108,4641
02738,Marion,2020-09-16,18,3844,4641
01264,Tyringham,2020-04-22,3,NA,1500
01264,Tyringham,2020-04-29,3,NA,1500
01264,Tyringham,2020-05-06,3,NA,1500
01264,Tyringham,2020-05-13,3,NA,1500
01264,Tyringham,2020-05-20,3,NA,1500
01264,Tyringham,2020-05-27,0,14,1500
01264,Tyringham,2020-06-03,0,17,1500
01264,Tyringham,2020-06-10,3,18,1500
01264,Tyringham,2020-06-17,3,20,1500
01264,Tyringham,2020-06-24,3,23,1500
01264,Tyringham,2020-07-01,0,26,1500
01264,Tyringham,2020-07-08,3,29,1500
01264,Tyringham,2020-07-15,3,30,1500
01264,Tyringham,2020-07-22,3,34,1500
01264,Tyringham,2020-07-29,3,41,1500
01264,Tyringham,2020-08-05,3,47,1500
01264,Tyringham,2020-08-12,3,48,1500
01264,Tyringham,2020-08-19,3,56,1500
01264,Tyringham,2020-08-26,3,64,1500
01264,Tyringham,2020-09-02,3,77,1500
01264,Tyringham,2020-09-09,3,84,1500
01264,Tyringham,2020-09-16,3,90,1500
01730,Bedford,2020-04-22,117,NA,13428
01730,Bedford,2020-04-29,152,NA,13428
01730,Bedford,2020-05-06,190,NA,13428
01730,Bedford,2020-05-13,214,NA,13428
01730,Bedford,2020-05-20,232,NA,13428
01730,Bedford,2020-05-27,218,2268,13428
01730,Bedford,2020-06-03,254,2940,13428
01730,Bedford,2020-06-10,247,3244,13428
01730,Bedford,2020-06-17,247,4190,13428
01730,Bedford,2020-06-24,247,4575,13428
01730,Bedford,2020-07-01,247,5455,13428
01730,Bedford,2020-07-08,247,5697,13428
01730,Bedford,2020-07-15,247,5863,13428
01730,Bedford,2020-07-22,247,6030,13428
01730,Bedford,2020-07-29,247,6559,13428
01730,Bedford,2020-08-05,253,6949,13428
01730,Bedford,2020-08-12,257,7617,13428
01730,Bedford,2020-08-19,256,8045,13428
01730,Bedford,2020-08-26,256,8393,13428
01730,Bedford,2020-09-02,258,8772,13428
01730,Bedford,2020-09-09,262,9200,13428
01730,Bedford,2020-09-16,262,9618,13428
02186,Milton,2020-04-22,141,NA,28630
02186,Milton,2020-04-29,195,NA,28630
02186,Milton,2020-05-06,265,NA,28630
02186,Milton,2020-05-13,271,NA,28630
02186,Milton,2020-05-20,286,NA,28630
02186,Milton,2020-05-27,291,1662,28630
02186,Milton,2020-06-03,295,1820,28630
02186,Milton,2020-06-10,297,1972,28630
02186,Milton,2020-06-17,299,2168,28630
02186,Milton,2020-06-24,300,2381,28630
02186,Milton,2020-07-01,302,3514,28630
02186,Milton,2020-07-08,305,3825,28630
02186,Milton,2020-07-15,307,4049,28630
02186,Milton,2020-07-22,314,4476,28630
02186,Milton,2020-07-29,318,4915,28630
02186,Milton,2020-08-05,323,5437,28630
02186,Milton,2020-08-12,329,5967,28630
02186,Milton,2020-08-19,340,8067,28630
02186,Milton,2020-08-26,343,9985,28630
02186,Milton,2020-09-02,349,11642,28630
02186,Milton,2020-09-09,355,13554,28630
02186,Milton,2020-09-16,360,15948,28630
01913,Amesbury,2020-04-22,32,NA,16645
01913,Amesbury,2020-04-29,72,NA,16645
01913,Amesbury,2020-05-06,156,NA,16645
01913,Amesbury,2020-05-13,154,NA,16645
01913,Amesbury,2020-05-20,154,NA,16645
01913,Amesbury,2020-05-27,168,1172,16645
01913,Amesbury,2020-06-03,170,1279,16645
01913,Amesbury,2020-06-10,173,1365,16645
01913,Amesbury,2020-06-17,175,1460,16645
01913,Amesbury,2020-06-24,178,1606,16645
01913,Amesbury,2020-07-01,179,2221,16645
01913,Amesbury,2020-07-08,181,2412,16645
01913,Amesbury,2020-07-15,185,2530,16645
01913,Amesbury,2020-07-22,189,2811,16645
01913,Amesbury,2020-07-29,191,3124,16645
01913,Amesbury,2020-08-05,193,3438,16645
01913,Amesbury,2020-08-12,196,3731,16645
01913,Amesbury,2020-08-19,197,4048,16645
01913,Amesbury,2020-08-26,197,4330,16645
01913,Amesbury,2020-09-02,198,4696,16645
01913,Amesbury,2020-09-09,199,5104,16645
01913,Amesbury,2020-09-16,201,5515,16645
01833,Georgetown,2020-04-22,24,NA,8934
01833,Georgetown,2020-04-29,29,NA,8934
01833,Georgetown,2020-05-06,35,NA,8934
01833,Georgetown,2020-05-13,40,NA,8934
01833,Georgetown,2020-05-20,45,NA,8934
01833,Georgetown,2020-05-27,52,433,8934
01833,Georgetown,2020-06-03,54,484,8934
01833,Georgetown,2020-06-10,55,515,8934
01833,Georgetown,2020-06-17,55,552,8934
01833,Georgetown,2020-06-24,56,609,8934
01833,Georgetown,2020-07-01,60,923,8934
01833,Georgetown,2020-07-08,61,1005,8934
01833,Georgetown,2020-07-15,62,1081,8934
01833,Georgetown,2020-07-22,62,1180,8934
01833,Georgetown,2020-07-29,62,1321,8934
01833,Georgetown,2020-08-05,69,1436,8934
01833,Georgetown,2020-08-12,72,1604,8934
01833,Georgetown,2020-08-19,71,1782,8934
01833,Georgetown,2020-08-26,72,1983,8934
01833,Georgetown,2020-09-02,71,2203,8934
01833,Georgetown,2020-09-09,74,2436,8934
01833,Georgetown,2020-09-16,75,2654,8934
01001,Agawam,2020-04-22,244,NA,28604
01001,Agawam,2020-04-29,317,NA,28604
01001,Agawam,2020-05-06,333,NA,28604
01001,Agawam,2020-05-13,404,NA,28604
01001,Agawam,2020-05-20,423,NA,28604
01001,Agawam,2020-05-27,433,2079,28604
01001,Agawam,2020-06-03,440,2339,28604
01001,Agawam,2020-06-10,449,2492,28604
01001,Agawam,2020-06-17,450,2666,28604
01001,Agawam,2020-06-24,452,2901,28604
01001,Agawam,2020-07-01,455,4493,28604
01001,Agawam,2020-07-08,464,4896,28604
01001,Agawam,2020-07-15,480,5187,28604
01001,Agawam,2020-07-22,483,5676,28604
01001,Agawam,2020-07-29,493,6263,28604
01001,Agawam,2020-08-05,506,6865,28604
01001,Agawam,2020-08-12,510,7866,28604
01001,Agawam,2020-08-19,516,8841,28604
01001,Agawam,2020-08-26,526,9513,28604
01001,Agawam,2020-09-02,535,10395,28604
01001,Agawam,2020-09-09,541,11230,28604
01001,Agawam,2020-09-16,547,12121,28604
02540,Falmouth,2020-04-22,110,NA,31251
02540,Falmouth,2020-04-29,124,NA,31251
02540,Falmouth,2020-05-06,136,NA,31251
02540,Falmouth,2020-05-13,150,NA,31251
02540,Falmouth,2020-05-20,170,NA,31251
02540,Falmouth,2020-05-27,178,2057,31251
02540,Falmouth,2020-06-03,185,2258,31251
02540,Falmouth,2020-06-10,186,2556,31251
02540,Falmouth,2020-06-17,195,3156,31251
02540,Falmouth,2020-06-24,201,3503,31251
02540,Falmouth,2020-07-01,202,5084,31251
02540,Falmouth,2020-07-08,204,5490,31251
02540,Falmouth,2020-07-15,206,5955,31251
02540,Falmouth,2020-07-22,208,6583,31251
02540,Falmouth,2020-07-29,229,7187,31251
02540,Falmouth,2020-08-05,235,7985,31251
02540,Falmouth,2020-08-12,239,8650,31251
02540,Falmouth,2020-08-19,241,9358,31251
02540,Falmouth,2020-08-26,241,10010,31251
02540,Falmouth,2020-09-02,246,10819,31251
02540,Falmouth,2020-09-09,252,11609,31251
02540,Falmouth,2020-09-16,260,12578,31251
01030,Agawam,2020-04-22,244,NA,28604
01030,Agawam,2020-04-29,317,NA,28604
01030,Agawam,2020-05-06,333,NA,28604
01030,Agawam,2020-05-13,404,NA,28604
01030,Agawam,2020-05-20,423,NA,28604
01030,Agawam,2020-05-27,433,2079,28604
01030,Agawam,2020-06-03,440,2339,28604
01030,Agawam,2020-06-10,449,2492,28604
01030,Agawam,2020-06-17,450,2666,28604
01030,Agawam,2020-06-24,452,2901,28604
01030,Agawam,2020-07-01,455,4493,28604
01030,Agawam,2020-07-08,464,4896,28604
01030,Agawam,2020-07-15,480,5187,28604
01030,Agawam,2020-07-22,483,5676,28604
01030,Agawam,2020-07-29,493,6263,28604
01030,Agawam,2020-08-05,506,6865,28604
01030,Agawam,2020-08-12,510,7866,28604
01030,Agawam,2020-08-19,516,8841,28604
01030,Agawam,2020-08-26,526,9513,28604
01030,Agawam,2020-09-02,535,10395,28604
01030,Agawam,2020-09-09,541,11230,28604
01030,Agawam,2020-09-16,547,12121,28604
02169,Quincy,2020-04-22,551,NA,101140
02169,Quincy,2020-04-29,767,NA,101140
02169,Quincy,2020-05-06,903,NA,101140
02169,Quincy,2020-05-13,970,NA,101140
02169,Quincy,2020-05-20,1019,NA,101140
02169,Quincy,2020-05-27,1069,6560,101140
02169,Quincy,2020-06-03,1107,7170,101140
02169,Quincy,2020-06-10,1112,7766,101140
02169,Quincy,2020-06-17,1120,9012,101140
02169,Quincy,2020-06-24,1129,9855,101140
02169,Quincy,2020-07-01,1135,13864,101140
02169,Quincy,2020-07-08,1148,14850,101140
02169,Quincy,2020-07-15,1167,15562,101140
02169,Quincy,2020-07-22,1195,17211,101140
02169,Quincy,2020-07-29,1231,18693,101140
02169,Quincy,2020-08-05,1289,20317,101140
02169,Quincy,2020-08-12,1305,21969,101140
02169,Quincy,2020-08-19,1328,24402,101140
02169,Quincy,2020-08-26,1344,26631,101140
02169,Quincy,2020-09-02,1365,29257,101140
02169,Quincy,2020-09-09,1385,32056,101140
02169,Quincy,2020-09-16,1410,35160,101140
02537,Sandwich,2020-04-22,57,NA,21035
02537,Sandwich,2020-04-29,66,NA,21035
02537,Sandwich,2020-05-06,67,NA,21035
02537,Sandwich,2020-05-13,74,NA,21035
02537,Sandwich,2020-05-20,80,NA,21035
02537,Sandwich,2020-05-27,88,969,21035
02537,Sandwich,2020-06-03,90,1083,21035
02537,Sandwich,2020-06-10,92,1186,21035
02537,Sandwich,2020-06-17,93,1308,21035
02537,Sandwich,2020-06-24,94,1438,21035
02537,Sandwich,2020-07-01,93,2037,21035
02537,Sandwich,2020-07-08,95,2248,21035
02537,Sandwich,2020-07-15,97,2427,21035
02537,Sandwich,2020-07-22,98,2644,21035
02537,Sandwich,2020-07-29,100,2871,21035
02537,Sandwich,2020-08-05,101,3211,21035
02537,Sandwich,2020-08-12,104,3500,21035
02537,Sandwich,2020-08-19,104,3851,21035
02537,Sandwich,2020-08-26,105,4102,21035
02537,Sandwich,2020-09-02,106,4411,21035
02537,Sandwich,2020-09-09,107,4907,21035
02537,Sandwich,2020-09-16,107,5331,21035
02054,Millis,2020-04-22,27,NA,7896
02054,Millis,2020-04-29,32,NA,7896
02054,Millis,2020-05-06,39,NA,7896
02054,Millis,2020-05-13,43,NA,7896
02054,Millis,2020-05-20,45,NA,7896
02054,Millis,2020-05-27,47,473,7896
02054,Millis,2020-06-03,47,519,7896
02054,Millis,2020-06-10,47,547,7896
02054,Millis,2020-06-17,48,589,7896
02054,Millis,2020-06-24,48,636,7896
02054,Millis,2020-07-01,48,869,7896
02054,Millis,2020-07-08,49,933,7896
02054,Millis,2020-07-15,50,989,7896
02054,Millis,2020-07-22,50,1112,7896
02054,Millis,2020-07-29,50,1227,7896
02054,Millis,2020-08-05,52,1360,7896
02054,Millis,2020-08-12,52,1509,7896
02054,Millis,2020-08-19,52,1698,7896
02054,Millis,2020-08-26,53,1895,7896
02054,Millis,2020-09-02,55,2077,7896
02054,Millis,2020-09-09,55,2237,7896
02054,Millis,2020-09-16,58,2460,7896
01749,Hudson,2020-04-22,73,NA,20946
01749,Hudson,2020-04-29,99,NA,20946
01749,Hudson,2020-05-06,125,NA,20946
01749,Hudson,2020-05-13,148,NA,20946
01749,Hudson,2020-05-20,163,NA,20946
01749,Hudson,2020-05-27,170,1199,20946
01749,Hudson,2020-06-03,179,1350,20946
01749,Hudson,2020-06-10,182,1474,20946
01749,Hudson,2020-06-17,185,1590,20946
01749,Hudson,2020-06-24,191,1755,20946
01749,Hudson,2020-07-01,192,2379,20946
01749,Hudson,2020-07-08,191,2582,20946
01749,Hudson,2020-07-15,195,2714,20946
01749,Hudson,2020-07-22,196,3000,20946
01749,Hudson,2020-07-29,196,3304,20946
01749,Hudson,2020-08-05,196,3721,20946
01749,Hudson,2020-08-12,201,4231,20946
01749,Hudson,2020-08-19,208,4684,20946
01749,Hudson,2020-08-26,217,5136,20946
01749,Hudson,2020-09-02,229,5615,20946
01749,Hudson,2020-09-09,227,6055,20946
01749,Hudson,2020-09-16,231,6580,20946
01803,Burlington,2020-04-22,131,NA,27643
01803,Burlington,2020-04-29,173,NA,27643
01803,Burlington,2020-05-06,201,NA,27643
01803,Burlington,2020-05-13,216,NA,27643
01803,Burlington,2020-05-20,231,NA,27643
01803,Burlington,2020-05-27,246,1624,27643
01803,Burlington,2020-06-03,258,1800,27643
01803,Burlington,2020-06-10,263,1938,27643
01803,Burlington,2020-06-17,264,2261,27643
01803,Burlington,2020-06-24,265,2497,27643
01803,Burlington,2020-07-01,267,3307,27643
01803,Burlington,2020-07-08,267,3566,27643
01803,Burlington,2020-07-15,268,3762,27643
01803,Burlington,2020-07-22,270,4142,27643
01803,Burlington,2020-07-29,272,4531,27643
01803,Burlington,2020-08-05,276,4943,27643
01803,Burlington,2020-08-12,282,5333,27643
01803,Burlington,2020-08-19,281,5922,27643
01803,Burlington,2020-08-26,281,6497,27643
01803,Burlington,2020-09-02,284,7071,27643
01803,Burlington,2020-09-09,287,7687,27643
01803,Burlington,2020-09-16,289,8384,27643
02633,Chatham,2020-04-22,8,NA,5856
02633,Chatham,2020-04-29,11,NA,5856
02633,Chatham,2020-05-06,10,NA,5856
02633,Chatham,2020-05-13,12,NA,5856
02633,Chatham,2020-05-20,12,NA,5856
02633,Chatham,2020-05-27,13,343,5856
02633,Chatham,2020-06-03,13,376,5856
02633,Chatham,2020-06-10,14,418,5856
02633,Chatham,2020-06-17,18,459,5856
02633,Chatham,2020-06-24,18,556,5856
02633,Chatham,2020-07-01,18,790,5856
02633,Chatham,2020-07-08,19,850,5856
02633,Chatham,2020-07-15,20,911,5856
02633,Chatham,2020-07-22,21,996,5856
02633,Chatham,2020-07-29,22,1070,5856
02633,Chatham,2020-08-05,22,1155,5856
02633,Chatham,2020-08-12,22,1308,5856
02633,Chatham,2020-08-19,22,1438,5856
02633,Chatham,2020-08-26,23,1522,5856
02633,Chatham,2020-09-02,26,1608,5856
02633,Chatham,2020-09-09,30,1713,5856
02633,Chatham,2020-09-16,30,1823,5856
01832,Haverhill,2020-04-22,385,NA,65846
01832,Haverhill,2020-04-29,600,NA,65846
01832,Haverhill,2020-05-06,833,NA,65846
01832,Haverhill,2020-05-13,950,NA,65846
01832,Haverhill,2020-05-20,1066,NA,65846
01832,Haverhill,2020-05-27,1104,6336,65846
01832,Haverhill,2020-06-03,1135,6893,65846
01832,Haverhill,2020-06-10,1180,7438,65846
01832,Haverhill,2020-06-17,1209,7869,65846
01832,Haverhill,2020-06-24,1217,8413,65846
01832,Haverhill,2020-07-01,1242,11296,65846
01832,Haverhill,2020-07-08,1247,11990,65846
01832,Haverhill,2020-07-15,1250,12463,65846
01832,Haverhill,2020-07-22,1262,13482,65846
01832,Haverhill,2020-07-29,1275,14504,65846
01832,Haverhill,2020-08-05,1283,15691,65846
01832,Haverhill,2020-08-12,1291,16826,65846
01832,Haverhill,2020-08-19,1306,18357,65846
01832,Haverhill,2020-08-26,1329,19725,65846
01832,Haverhill,2020-09-02,1361,21491,65846
01832,Haverhill,2020-09-09,1386,23731,65846
01832,Haverhill,2020-09-16,1404,26086,65846
01474,Townsend,2020-04-22,17,NA,9149
01474,Townsend,2020-04-29,21,NA,9149
01474,Townsend,2020-05-06,24,NA,9149
01474,Townsend,2020-05-13,26,NA,9149
01474,Townsend,2020-05-20,29,NA,9149
01474,Townsend,2020-05-27,30,401,9149
01474,Townsend,2020-06-03,30,460,9149
01474,Townsend,2020-06-10,31,513,9149
01474,Townsend,2020-06-17,32,594,9149
01474,Townsend,2020-06-24,35,672,9149
01474,Townsend,2020-07-01,35,977,9149
01474,Townsend,2020-07-08,35,1051,9149
01474,Townsend,2020-07-15,35,1111,9149
01474,Townsend,2020-07-22,35,1190,9149
01474,Townsend,2020-07-29,35,1333,9149
01474,Townsend,2020-08-05,36,1462,9149
01474,Townsend,2020-08-12,38,1611,9149
01474,Townsend,2020-08-19,38,1838,9149
01474,Townsend,2020-08-26,38,2020,9149
01474,Townsend,2020-09-02,39,2210,9149
01474,Townsend,2020-09-09,41,2440,9149
01474,Townsend,2020-09-16,42,2665,9149
02762,Plainville,2020-04-22,32,NA,9124
02762,Plainville,2020-04-29,39,NA,9124
02762,Plainville,2020-05-06,47,NA,9124
02762,Plainville,2020-05-13,51,NA,9124
02762,Plainville,2020-05-20,57,NA,9124
02762,Plainville,2020-05-27,61,511,9124
02762,Plainville,2020-06-03,64,563,9124
02762,Plainville,2020-06-10,64,645,9124
02762,Plainville,2020-06-17,64,691,9124
02762,Plainville,2020-06-24,64,731,9124
02762,Plainville,2020-07-01,64,996,9124
02762,Plainville,2020-07-08,65,1067,9124
02762,Plainville,2020-07-15,65,1118,9124
02762,Plainville,2020-07-22,69,1228,9124
02762,Plainville,2020-07-29,75,1362,9124
02762,Plainville,2020-08-05,75,1492,9124
02762,Plainville,2020-08-12,76,1619,9124
02762,Plainville,2020-08-19,76,1829,9124
02762,Plainville,2020-08-26,77,1997,9124
02762,Plainville,2020-09-02,78,2185,9124
02762,Plainville,2020-09-09,81,2427,9124
02762,Plainville,2020-09-16,88,2688,9124
01983,Topsfield,2020-04-22,76,NA,5844
01983,Topsfield,2020-04-29,87,NA,5844
01983,Topsfield,2020-05-06,100,NA,5844
01983,Topsfield,2020-05-13,106,NA,5844
01983,Topsfield,2020-05-20,106,NA,5844
01983,Topsfield,2020-05-27,109,433,5844
01983,Topsfield,2020-06-03,110,471,5844
01983,Topsfield,2020-06-10,111,526,5844
01983,Topsfield,2020-06-17,112,581,5844
01983,Topsfield,2020-06-24,114,634,5844
01983,Topsfield,2020-07-01,116,923,5844
01983,Topsfield,2020-07-08,116,1015,5844
01983,Topsfield,2020-07-15,116,1065,5844
01983,Topsfield,2020-07-22,116,1259,5844
01983,Topsfield,2020-07-29,116,1463,5844
01983,Topsfield,2020-08-05,120,1674,5844
01983,Topsfield,2020-08-12,121,1806,5844
01983,Topsfield,2020-08-19,122,2039,5844
01983,Topsfield,2020-08-26,122,2220,5844
01983,Topsfield,2020-09-02,122,2393,5844
01983,Topsfield,2020-09-09,122,2566,5844
01983,Topsfield,2020-09-16,123,2782,5844
02564,Siasconset,NA,NA,NA,NA
02053,Medway,2020-04-22,46,NA,13080
02053,Medway,2020-04-29,61,NA,13080
02053,Medway,2020-05-06,68,NA,13080
02053,Medway,2020-05-13,99,NA,13080
02053,Medway,2020-05-20,103,NA,13080
02053,Medway,2020-05-27,109,701,13080
02053,Medway,2020-06-03,113,765,13080
02053,Medway,2020-06-10,118,838,13080
02053,Medway,2020-06-17,117,898,13080
02053,Medway,2020-06-24,118,987,13080
02053,Medway,2020-07-01,118,1429,13080
02053,Medway,2020-07-08,119,1567,13080
02053,Medway,2020-07-15,120,1641,13080
02053,Medway,2020-07-22,121,1789,13080
02053,Medway,2020-07-29,122,1950,13080
02053,Medway,2020-08-05,123,2250,13080
02053,Medway,2020-08-12,124,2491,13080
02053,Medway,2020-08-19,125,2798,13080
02053,Medway,2020-08-26,129,3144,13080
02053,Medway,2020-09-02,131,3479,13080
02053,Medway,2020-09-09,132,3846,13080
02053,Medway,2020-09-16,131,4206,13080
01436,Templeton,2020-04-22,84,NA,8931
01436,Templeton,2020-04-29,93,NA,8931
01436,Templeton,2020-05-06,98,NA,8931
01436,Templeton,2020-05-13,109,NA,8931
01436,Templeton,2020-05-20,110,NA,8931
01436,Templeton,2020-05-27,116,618,8931
01436,Templeton,2020-06-03,119,681,8931
01436,Templeton,2020-06-10,121,747,8931
01436,Templeton,2020-06-17,122,822,8931
01436,Templeton,2020-06-24,122,890,8931
01436,Templeton,2020-07-01,123,1206,8931
01436,Templeton,2020-07-08,124,1309,8931
01436,Templeton,2020-07-15,124,1378,8931
01436,Templeton,2020-07-22,124,1524,8931
01436,Templeton,2020-07-29,124,1705,8931
01436,Templeton,2020-08-05,124,1870,8931
01436,Templeton,2020-08-12,124,1993,8931
01436,Templeton,2020-08-19,125,2184,8931
01436,Templeton,2020-08-26,126,2380,8931
01436,Templeton,2020-09-02,127,2546,8931
01436,Templeton,2020-09-09,127,2742,8931
01436,Templeton,2020-09-16,127,2941,8931
02764,Dighton,2020-04-22,20,NA,7846
02764,Dighton,2020-04-29,35,NA,7846
02764,Dighton,2020-05-06,44,NA,7846
02764,Dighton,2020-05-13,50,NA,7846
02764,Dighton,2020-05-20,54,NA,7846
02764,Dighton,2020-05-27,54,497,7846
02764,Dighton,2020-06-03,57,558,7846
02764,Dighton,2020-06-10,63,621,7846
02764,Dighton,2020-06-17,68,656,7846
02764,Dighton,2020-06-24,67,687,7846
02764,Dighton,2020-07-01,67,931,7846
02764,Dighton,2020-07-08,67,968,7846
02764,Dighton,2020-07-15,67,985,7846
02764,Dighton,2020-07-22,68,1045,7846
02764,Dighton,2020-07-29,68,1124,7846
02764,Dighton,2020-08-05,68,1224,7846
02764,Dighton,2020-08-12,68,1322,7846
02764,Dighton,2020-08-19,69,1451,7846
02764,Dighton,2020-08-26,70,1609,7846
02764,Dighton,2020-09-02,71,1770,7846
02764,Dighton,2020-09-09,71,1971,7846
02764,Dighton,2020-09-16,72,2193,7846
01906,Saugus,2020-04-22,194,NA,28425
01906,Saugus,2020-04-29,298,NA,28425
01906,Saugus,2020-05-06,391,NA,28425
01906,Saugus,2020-05-13,432,NA,28425
01906,Saugus,2020-05-20,480,NA,28425
01906,Saugus,2020-05-27,506,2358,28425
01906,Saugus,2020-06-03,526,2616,28425
01906,Saugus,2020-06-10,545,2882,28425
01906,Saugus,2020-06-17,553,3136,28425
01906,Saugus,2020-06-24,556,3434,28425
01906,Saugus,2020-07-01,556,4821,28425
01906,Saugus,2020-07-08,557,5208,28425
01906,Saugus,2020-07-15,562,5530,28425
01906,Saugus,2020-07-22,566,5926,28425
01906,Saugus,2020-07-29,579,6425,28425
01906,Saugus,2020-08-05,603,7044,28425
01906,Saugus,2020-08-12,616,7523,28425
01906,Saugus,2020-08-19,630,8202,28425
01906,Saugus,2020-08-26,638,8915,28425
01906,Saugus,2020-09-02,659,9862,28425
01906,Saugus,2020-09-09,670,10785,28425
01906,Saugus,2020-09-16,690,11762,28425
01504,Blackstone,2020-04-22,20,NA,9044
01504,Blackstone,2020-04-29,23,NA,9044
01504,Blackstone,2020-05-06,29,NA,9044
01504,Blackstone,2020-05-13,36,NA,9044
01504,Blackstone,2020-05-20,40,NA,9044
01504,Blackstone,2020-05-27,43,502,9044
01504,Blackstone,2020-06-03,44,555,9044
01504,Blackstone,2020-06-10,45,615,9044
01504,Blackstone,2020-06-17,46,662,9044
01504,Blackstone,2020-06-24,47,712,9044
01504,Blackstone,2020-07-01,49,966,9044
01504,Blackstone,2020-07-08,55,1085,9044
01504,Blackstone,2020-07-15,55,1120,9044
01504,Blackstone,2020-07-22,56,1211,9044
01504,Blackstone,2020-07-29,56,1301,9044
01504,Blackstone,2020-08-05,61,1458,9044
01504,Blackstone,2020-08-12,63,1610,9044
01504,Blackstone,2020-08-19,63,1791,9044
01504,Blackstone,2020-08-26,64,1963,9044
01504,Blackstone,2020-09-02,68,2129,9044
01504,Blackstone,2020-09-09,73,2273,9044
01504,Blackstone,2020-09-16,73,2461,9044
02090,Westwood,2020-04-22,67,NA,14739
02090,Westwood,2020-04-29,82,NA,14739
02090,Westwood,2020-05-06,93,NA,14739
02090,Westwood,2020-05-13,99,NA,14739
02090,Westwood,2020-05-20,112,NA,14739
02090,Westwood,2020-05-27,120,959,14739
02090,Westwood,2020-06-03,122,1038,14739
02090,Westwood,2020-06-10,122,1118,14739
02090,Westwood,2020-06-17,121,1219,14739
02090,Westwood,2020-06-24,126,1339,14739
02090,Westwood,2020-07-01,127,1946,14739
02090,Westwood,2020-07-08,129,2134,14739
02090,Westwood,2020-07-15,132,2249,14739
